Match ID,Team 1,Team 2,Team A,Team B,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker,Chronology,Side Picker Encoded,Positive Outcome,Map Name_Abyss,Map Name_Ascent,Map Name_Bind,Map Name_Breeze,Map Name_Fracture,Map Name_Haven,Map Name_Icebox,Map Name_Lotus,Map Name_Pearl,Map Name_Split,Map Name_Sunset,Side Picked_Attack,Side Picked_Defense,Patch_1,Patch_2,Patch_3,Patch_4,Patch_5
135,Natus Vincere,Team Liquid,Team Liquid,Natus Vincere,10,13,8,2,0,9,4,0,2,Team Liquid,0,Team Liquid,-3,23,Natus Vincere,180,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
135,Natus Vincere,Team Liquid,Team Liquid,Natus Vincere,11,13,3,8,0,4,9,0,1,Natus Vincere,0,Team Liquid,-2,24,Team Liquid,180,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
189,LOUD,FURIA,FURIA,LOUD,13,4,9,4,0,1,3,0,1,LOUD,0,LOUD,9,17,FURIA,181,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
189,LOUD,FURIA,FURIA,LOUD,13,5,9,4,0,2,3,0,2,FURIA,0,LOUD,8,18,LOUD,181,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
190,Cloud9,Evil Geniuses,Evil Geniuses,Cloud9,5,13,4,1,0,5,8,0,1,Cloud9,0,Evil Geniuses,-8,18,Evil Geniuses,182,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
190,Cloud9,Evil Geniuses,Evil Geniuses,Cloud9,2,13,2,0,0,3,10,0,2,Evil Geniuses,0,Evil Geniuses,-11,15,Cloud9,182,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
136,FUT Esports,Team Vitality,Team Vitality,FUT Esports,13,6,4,9,0,3,3,0,3,Team Vitality,0,FUT Esports,7,19,,183,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
136,FUT Esports,Team Vitality,Team Vitality,FUT Esports,9,13,5,4,0,8,5,0,2,Team Vitality,0,Team Vitality,-4,22,FUT Esports,183,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
136,FUT Esports,Team Vitality,Team Vitality,FUT Esports,13,9,9,4,0,8,1,0,1,FUT Esports,0,FUT Esports,4,22,Team Vitality,183,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
191,FURIA,NRG Esports,NRG Esports,FURIA,10,13,3,7,0,5,8,0,2,NRG Esports,0,NRG Esports,-3,23,FURIA,184,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
191,FURIA,NRG Esports,NRG Esports,FURIA,9,13,2,7,0,3,10,0,1,FURIA,0,NRG Esports,-4,22,NRG Esports,184,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
137,Natus Vincere,GIANTX,Natus Vincere,GIANTX,13,9,6,7,0,3,6,0,1,GIANTX,0,Natus Vincere,4,22,Natus Vincere,185,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
137,Natus Vincere,GIANTX,Natus Vincere,GIANTX,13,9,5,8,0,4,5,0,2,Natus Vincere,0,Natus Vincere,4,22,GIANTX,185,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
192,Cloud9,LEVIATÁN,LEVIATÁN,Cloud9,10,13,6,4,0,7,6,0,2,LEVIATÁN,0,LEVIATÁN,-3,23,Cloud9,186,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
192,Cloud9,LEVIATÁN,LEVIATÁN,Cloud9,13,8,9,4,0,5,3,0,1,Cloud9,0,Cloud9,5,21,LEVIATÁN,186,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
192,Cloud9,LEVIATÁN,LEVIATÁN,Cloud9,13,4,8,5,0,0,4,0,3,LEVIATÁN,0,Cloud9,9,17,,186,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
138,FNATIC,Team Liquid,FNATIC,Team Liquid,13,6,7,6,0,6,0,0,2,FNATIC,0,FNATIC,7,19,Team Liquid,187,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
138,FNATIC,Team Liquid,FNATIC,Team Liquid,14,12,7,5,2,7,5,0,1,Team Liquid,1,FNATIC,2,26,FNATIC,187,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
139,Natus Vincere,FUT Esports,FUT Esports,Natus Vincere,7,13,3,4,0,8,5,0,2,FUT Esports,0,FUT Esports,-6,20,Natus Vincere,188,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
139,Natus Vincere,FUT Esports,FUT Esports,Natus Vincere,8,13,6,2,0,10,3,0,1,Natus Vincere,0,FUT Esports,-5,21,FUT Esports,188,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
193,LOUD,Evil Geniuses,Evil Geniuses,LOUD,13,3,10,3,0,1,2,0,3,Evil Geniuses,0,LOUD,10,16,,189,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
193,LOUD,Evil Geniuses,Evil Geniuses,LOUD,13,9,7,6,0,4,5,0,1,LOUD,0,LOUD,4,22,Evil Geniuses,189,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
193,LOUD,Evil Geniuses,Evil Geniuses,LOUD,11,13,7,4,0,8,5,0,2,Evil Geniuses,0,Evil Geniuses,-2,24,LOUD,189,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
194,Cloud9,NRG Esports,NRG Esports,Cloud9,13,10,5,8,0,3,7,0,1,Cloud9,0,Cloud9,3,23,NRG Esports,190,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
194,Cloud9,NRG Esports,NRG Esports,Cloud9,12,14,6,6,0,6,6,2,3,NRG Esports,1,NRG Esports,-2,26,,190,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
194,Cloud9,NRG Esports,NRG Esports,Cloud9,9,13,4,5,0,7,6,0,2,NRG Esports,0,NRG Esports,-4,22,Cloud9,190,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
85,DRX,T1,DRX,T1,13,11,4,9,0,3,8,0,2,DRX,0,DRX,2,24,T1,191,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
85,DRX,T1,DRX,T1,11,13,9,2,0,10,3,0,1,T1,0,T1,-2,24,DRX,191,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
85,DRX,T1,DRX,T1,6,13,4,2,0,5,8,0,4,DRX,0,T1,-7,19,T1,191,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
85,DRX,T1,DRX,T1,13,9,8,5,0,5,4,0,5,T1,0,DRX,4,22,,191,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
85,DRX,T1,DRX,T1,13,11,9,4,0,8,3,0,3,T1,0,DRX,2,24,DRX,191,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
140,Team Liquid,FUT Esports,Team Liquid,FUT Esports,13,5,9,4,0,2,3,0,1,FUT Esports,0,Team Liquid,8,18,Team Liquid,192,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
140,Team Liquid,FUT Esports,Team Liquid,FUT Esports,17,15,10,2,5,10,2,3,2,Team Liquid,1,Team Liquid,2,32,FUT Esports,192,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
140,Team Liquid,FUT Esports,Team Liquid,FUT Esports,13,5,7,6,0,0,5,0,3,FUT Esports,0,Team Liquid,8,18,Team Liquid,192,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
195,Evil Geniuses,NRG Esports,NRG Esports,Evil Geniuses,8,13,3,5,0,4,9,0,2,NRG Esports,0,NRG Esports,-5,21,Evil Geniuses,193,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
195,Evil Geniuses,NRG Esports,NRG Esports,Evil Geniuses,10,13,3,7,0,5,8,0,3,Evil Geniuses,0,NRG Esports,-3,23,NRG Esports,193,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
195,Evil Geniuses,NRG Esports,NRG Esports,Evil Geniuses,4,13,3,1,0,11,2,0,4,NRG Esports,0,NRG Esports,-9,17,Evil Geniuses,193,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
195,Evil Geniuses,NRG Esports,NRG Esports,Evil Geniuses,13,11,6,7,0,5,6,0,1,Evil Geniuses,0,Evil Geniuses,2,24,NRG Esports,193,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
86,Paper Rex,DRX,Paper Rex,DRX,13,3,4,9,0,3,0,0,3,DRX,0,Paper Rex,10,16,Paper Rex,194,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
86,Paper Rex,DRX,Paper Rex,DRX,13,8,8,5,0,4,4,0,4,Paper Rex,0,Paper Rex,5,21,DRX,194,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
86,Paper Rex,DRX,Paper Rex,DRX,6,13,3,3,0,9,4,0,1,DRX,0,DRX,-7,19,Paper Rex,194,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
86,Paper Rex,DRX,Paper Rex,DRX,14,16,6,6,2,6,6,4,2,Paper Rex,1,DRX,-2,30,DRX,194,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
86,Paper Rex,DRX,Paper Rex,DRX,13,6,4,9,0,3,3,0,5,DRX,0,Paper Rex,7,19,,194,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
141,FNATIC,Team Liquid,FNATIC,Team Liquid,13,11,8,5,0,7,4,0,1,Team Liquid,0,FNATIC,2,24,FNATIC,195,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
141,FNATIC,Team Liquid,FNATIC,Team Liquid,11,13,4,7,0,5,8,0,4,FNATIC,0,Team Liquid,-2,24,Team Liquid,195,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
141,FNATIC,Team Liquid,FNATIC,Team Liquid,12,14,4,8,0,4,8,2,2,FNATIC,1,Team Liquid,-2,26,Team Liquid,195,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
141,FNATIC,Team Liquid,FNATIC,Team Liquid,6,13,4,2,0,5,8,0,3,Team Liquid,0,Team Liquid,-7,19,FNATIC,195,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
196,LOUD,NRG Esports,LOUD,NRG Esports,13,11,8,5,0,7,4,0,3,NRG Esports,0,LOUD,2,24,LOUD,196,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
196,LOUD,NRG Esports,LOUD,NRG Esports,13,11,7,6,0,6,5,0,2,LOUD,0,LOUD,2,24,NRG Esports,196,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
196,LOUD,NRG Esports,LOUD,NRG Esports,13,9,5,8,0,2,7,0,1,NRG Esports,0,LOUD,4,22,LOUD,196,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
197,Weibo Gaming,Totoro Gaming,Weibo Gaming,Totoro Gaming,11,13,8,3,0,9,4,0,2,Weibo Gaming,0,Totoro Gaming,-2,24,Totoro Gaming,197,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
197,Weibo Gaming,Totoro Gaming,Weibo Gaming,Totoro Gaming,13,15,4,8,1,4,8,3,1,Totoro Gaming,1,Totoro Gaming,-2,28,Weibo Gaming,197,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
199,Gank Gaming,Royal Never Give Up,Royal Never Give Up,Gank Gaming,6,13,0,6,0,6,7,0,1,Gank Gaming,0,Royal Never Give Up,-7,19,Royal Never Give Up,198,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
199,Gank Gaming,Royal Never Give Up,Royal Never Give Up,Gank Gaming,11,13,5,6,0,6,7,0,3,Royal Never Give Up,0,Royal Never Give Up,-2,24,,198,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
199,Gank Gaming,Royal Never Give Up,Royal Never Give Up,Gank Gaming,13,10,5,8,0,4,6,0,2,Royal Never Give Up,0,Gank Gaming,3,23,Gank Gaming,198,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
202,TYLOO,Monarch Effect,TYLOO,Monarch Effect,16,14,7,5,4,7,5,2,1,Monarch Effect,1,TYLOO,2,30,TYLOO,199,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
202,TYLOO,Monarch Effect,TYLOO,Monarch Effect,8,13,5,3,0,9,4,0,2,TYLOO,0,Monarch Effect,-5,21,Monarch Effect,199,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
202,TYLOO,Monarch Effect,TYLOO,Monarch Effect,13,11,10,3,0,9,2,0,3,TYLOO,0,TYLOO,2,24,,199,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
204,Dragon Ranger Gaming,Rare Atom,Rare Atom,Dragon Ranger Gaming,12,14,8,4,0,8,4,2,2,Rare Atom,1,Rare Atom,-2,26,Dragon Ranger Gaming,200,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
204,Dragon Ranger Gaming,Rare Atom,Rare Atom,Dragon Ranger Gaming,13,7,7,6,0,2,5,0,1,Dragon Ranger Gaming,0,Dragon Ranger Gaming,6,20,Rare Atom,200,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
204,Dragon Ranger Gaming,Rare Atom,Rare Atom,Dragon Ranger Gaming,13,11,7,6,0,6,5,0,3,Rare Atom,0,Dragon Ranger Gaming,2,24,,200,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
205,Totoro Gaming,Shenzhen NTER,Shenzhen NTER,Totoro Gaming,13,4,9,4,0,1,3,0,1,Totoro Gaming,0,Totoro Gaming,9,17,Shenzhen NTER,201,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
205,Totoro Gaming,Shenzhen NTER,Shenzhen NTER,Totoro Gaming,21,19,3,9,9,3,9,7,2,Shenzhen NTER,1,Totoro Gaming,2,40,Totoro Gaming,201,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
207,Nova Esports,TYLOO,Nova Esports,TYLOO,5,13,2,3,0,9,4,0,2,Nova Esports,0,TYLOO,-8,18,TYLOO,202,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
207,Nova Esports,TYLOO,Nova Esports,TYLOO,7,13,6,1,0,7,6,0,1,TYLOO,0,TYLOO,-6,20,Nova Esports,202,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
209,Gank Gaming,Invincible Gaming,Gank Gaming,Invincible Gaming,13,4,3,10,0,2,2,0,2,Gank Gaming,0,Gank Gaming,9,17,Invincible Gaming,203,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
209,Gank Gaming,Invincible Gaming,Gank Gaming,Invincible Gaming,16,14,5,7,4,5,7,2,1,Invincible Gaming,1,Gank Gaming,2,30,Gank Gaming,203,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
212,Rare Atom,Monarch Effect,Rare Atom,Monarch Effect,8,13,3,5,0,7,6,0,2,Rare Atom,0,Monarch Effect,-5,21,Monarch Effect,204,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
212,Rare Atom,Monarch Effect,Rare Atom,Monarch Effect,14,12,6,6,2,6,6,0,1,Monarch Effect,1,Rare Atom,2,26,Rare Atom,204,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
212,Rare Atom,Monarch Effect,Rare Atom,Monarch Effect,11,13,5,6,0,6,7,0,3,Rare Atom,0,Monarch Effect,-2,24,,204,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
213,Weibo Gaming,Shenzhen NTER,Shenzhen NTER,Weibo Gaming,13,10,9,4,0,7,3,0,1,Weibo Gaming,0,Weibo Gaming,3,23,Shenzhen NTER,205,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
213,Weibo Gaming,Shenzhen NTER,Shenzhen NTER,Weibo Gaming,13,11,8,5,0,7,4,0,2,Shenzhen NTER,0,Weibo Gaming,2,24,Weibo Gaming,205,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
215,Night Wings Gaming,Gank Gaming,Night Wings Gaming,Gank Gaming,13,11,8,5,0,7,4,0,1,Gank Gaming,0,Night Wings Gaming,2,24,Night Wings Gaming,206,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
215,Night Wings Gaming,Gank Gaming,Night Wings Gaming,Gank Gaming,14,12,7,5,2,7,5,0,2,Night Wings Gaming,1,Night Wings Gaming,2,26,Gank Gaming,206,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
217,Totoro Gaming,Douyu Gaming,Douyu Gaming,Totoro Gaming,13,10,5,8,0,3,7,0,2,Douyu Gaming,0,Totoro Gaming,3,23,Totoro Gaming,207,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
217,Totoro Gaming,Douyu Gaming,Douyu Gaming,Totoro Gaming,13,4,3,10,0,2,2,0,1,Totoro Gaming,0,Totoro Gaming,9,17,Douyu Gaming,207,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
220,Dragon Ranger Gaming,TYLOO,TYLOO,Dragon Ranger Gaming,9,13,6,3,0,7,6,0,2,TYLOO,0,TYLOO,-4,22,Dragon Ranger Gaming,208,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
220,Dragon Ranger Gaming,TYLOO,TYLOO,Dragon Ranger Gaming,7,13,4,3,0,5,8,0,1,Dragon Ranger Gaming,0,TYLOO,-6,20,TYLOO,208,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
221,Weibo Gaming,Night Wings Gaming,Weibo Gaming,Night Wings Gaming,13,9,10,3,0,7,2,0,2,Weibo Gaming,0,Weibo Gaming,4,22,Night Wings Gaming,209,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
221,Weibo Gaming,Night Wings Gaming,Weibo Gaming,Night Wings Gaming,13,5,3,10,0,2,3,0,1,Night Wings Gaming,0,Weibo Gaming,8,18,Weibo Gaming,209,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
223,Douyu Gaming,Royal Never Give Up,Royal Never Give Up,Douyu Gaming,11,13,3,8,0,4,9,0,2,Royal Never Give Up,0,Royal Never Give Up,-2,24,Douyu Gaming,210,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
223,Douyu Gaming,Royal Never Give Up,Royal Never Give Up,Douyu Gaming,12,14,10,2,0,10,2,2,1,Douyu Gaming,1,Royal Never Give Up,-2,26,Royal Never Give Up,210,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
225,Dragon Ranger Gaming,Monarch Effect,Monarch Effect,Dragon Ranger Gaming,8,13,4,4,0,8,5,0,1,Dragon Ranger Gaming,0,Monarch Effect,-5,21,Monarch Effect,211,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
225,Dragon Ranger Gaming,Monarch Effect,Monarch Effect,Dragon Ranger Gaming,13,7,7,6,0,2,5,0,2,Monarch Effect,0,Dragon Ranger Gaming,6,20,Dragon Ranger Gaming,211,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
225,Dragon Ranger Gaming,Monarch Effect,Monarch Effect,Dragon Ranger Gaming,9,13,5,4,0,6,7,0,3,Monarch Effect,0,Monarch Effect,-4,22,,211,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
227,Night Wings Gaming,Shenzhen NTER,Night Wings Gaming,Shenzhen NTER,13,15,6,6,1,6,6,3,3,Night Wings Gaming,1,Shenzhen NTER,-2,28,,212,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
227,Night Wings Gaming,Shenzhen NTER,Night Wings Gaming,Shenzhen NTER,8,13,5,3,0,6,7,0,1,Shenzhen NTER,0,Shenzhen NTER,-5,21,Night Wings Gaming,212,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
227,Night Wings Gaming,Shenzhen NTER,Night Wings Gaming,Shenzhen NTER,13,9,8,5,0,5,4,0,2,Night Wings Gaming,0,Night Wings Gaming,4,22,Shenzhen NTER,212,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
228,Gank Gaming,Four Angry Men,Four Angry Men,Gank Gaming,1,13,0,1,0,11,2,0,2,Four Angry Men,0,Four Angry Men,-12,14,Gank Gaming,213,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
228,Gank Gaming,Four Angry Men,Four Angry Men,Gank Gaming,13,11,5,8,0,4,7,0,1,Gank Gaming,0,Gank Gaming,2,24,Four Angry Men,213,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
228,Gank Gaming,Four Angry Men,Four Angry Men,Gank Gaming,16,18,8,4,4,8,4,6,3,Four Angry Men,1,Four Angry Men,-2,34,,213,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
229,Dragon Ranger Gaming,Douyu Gaming,Douyu Gaming,Dragon Ranger Gaming,13,11,7,6,0,6,5,0,1,Dragon Ranger Gaming,0,Dragon Ranger Gaming,2,24,Douyu Gaming,214,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
229,Dragon Ranger Gaming,Douyu Gaming,Douyu Gaming,Dragon Ranger Gaming,13,5,9,4,0,2,3,0,2,Douyu Gaming,0,Dragon Ranger Gaming,8,18,Dragon Ranger Gaming,214,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
248,FUT Esports,Evil Geniuses,Evil Geniuses,FUT Esports,5,13,0,5,0,7,6,0,1,FUT Esports,0,Evil Geniuses,-8,18,Evil Geniuses,215,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
248,FUT Esports,Evil Geniuses,Evil Geniuses,FUT Esports,12,14,6,6,0,6,6,2,2,Evil Geniuses,1,Evil Geniuses,-2,26,FUT Esports,215,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
249,DRX,Attacking Soul Esports,Attacking Soul Esports,DRX,13,10,7,6,0,5,5,0,1,DRX,0,DRX,3,23,Attacking Soul Esports,216,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
249,DRX,Attacking Soul Esports,Attacking Soul Esports,DRX,13,7,8,5,0,3,4,0,2,Attacking Soul Esports,0,DRX,6,20,DRX,216,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
250,EDward Gaming,T1,T1,EDward Gaming,12,14,6,6,0,6,6,2,3,T1,1,T1,-2,26,,217,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
250,EDward Gaming,T1,T1,EDward Gaming,10,13,6,4,0,7,6,0,1,EDward Gaming,0,T1,-3,23,T1,217,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
250,EDward Gaming,T1,T1,EDward Gaming,13,7,6,7,0,1,6,0,2,T1,0,EDward Gaming,6,20,EDward Gaming,217,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
251,NRG Esports,Natus Vincere,Natus Vincere,NRG Esports,13,6,10,3,0,4,2,0,3,Natus Vincere,0,NRG Esports,7,19,,218,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
251,NRG Esports,Natus Vincere,Natus Vincere,NRG Esports,13,8,7,6,0,6,2,0,1,NRG Esports,0,NRG Esports,5,21,Natus Vincere,218,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
251,NRG Esports,Natus Vincere,Natus Vincere,NRG Esports,12,14,8,4,0,8,4,2,2,Natus Vincere,1,Natus Vincere,-2,26,NRG Esports,218,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
252,DRX,Evil Geniuses,Evil Geniuses,DRX,9,13,5,4,0,6,7,0,2,Evil Geniuses,0,Evil Geniuses,-4,22,DRX,219,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
252,DRX,Evil Geniuses,Evil Geniuses,DRX,5,13,4,1,0,5,8,0,1,DRX,0,Evil Geniuses,-8,18,Evil Geniuses,219,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
253,NRG Esports,T1,T1,NRG Esports,13,7,6,7,0,1,6,0,2,T1,0,NRG Esports,6,20,NRG Esports,220,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
253,NRG Esports,T1,T1,NRG Esports,13,11,7,6,0,6,5,0,3,T1,0,NRG Esports,2,24,,220,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
253,NRG Esports,T1,T1,NRG Esports,11,13,6,5,0,7,6,0,1,NRG Esports,0,T1,-2,24,T1,220,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
254,Attacking Soul Esports,FUT Esports,FUT Esports,Attacking Soul Esports,5,13,5,0,0,6,7,0,2,FUT Esports,0,FUT Esports,-8,18,Attacking Soul Esports,221,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
254,Attacking Soul Esports,FUT Esports,FUT Esports,Attacking Soul Esports,13,8,4,9,0,3,5,0,1,Attacking Soul Esports,0,Attacking Soul Esports,5,21,FUT Esports,221,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
254,Attacking Soul Esports,FUT Esports,FUT Esports,Attacking Soul Esports,6,13,2,4,0,8,5,0,3,FUT Esports,0,FUT Esports,-7,19,,221,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
255,Natus Vincere,EDward Gaming,Natus Vincere,EDward Gaming,15,17,7,5,3,7,5,5,1,EDward Gaming,1,EDward Gaming,-2,32,Natus Vincere,222,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
255,Natus Vincere,EDward Gaming,Natus Vincere,EDward Gaming,12,14,6,6,0,6,6,2,2,Natus Vincere,1,EDward Gaming,-2,26,EDward Gaming,222,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
256,DRX,FUT Esports,FUT Esports,DRX,9,13,3,6,0,4,9,0,1,DRX,0,FUT Esports,-4,22,FUT Esports,223,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
