Match ID,Date,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Overtime,Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Map Name,Team 1,Team 2
64,2024-02-24 06:25:00,6,7,2,6,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,Sunset,JDG Esports,All Gamers
65,2024-02-25 02:00:00,7,4,8,5,0,-2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,Sunset,Trace Esports,FunPlus Phoenix
65,2024-02-25 02:00:00,8,5,7,4,0,2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Bind,Trace Esports,FunPlus Phoenix
65,2024-02-25 02:00:00,5,5,7,6,0,-3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Lotus,Trace Esports,FunPlus Phoenix
66,2024-02-25 05:30:00,1,10,2,11,0,-2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,Icebox,Titan Esports Club,Dragon Ranger Gaming
66,2024-02-25 05:30:00,7,6,6,2,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,Split,Titan Esports Club,Dragon Ranger Gaming
66,2024-02-25 05:30:00,4,6,6,7,0,-3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,Bind,Titan Esports Club,Dragon Ranger Gaming
67,2024-02-25 09:00:00,5,5,6,7,0,-3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,Bind,Wolves Esports,EDward Gaming
67,2024-02-25 09:00:00,6,7,4,6,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,Ascent,Wolves Esports,EDward Gaming
67,2024-02-25 09:00:00,4,7,5,8,0,-2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,Breeze,Wolves Esports,EDward Gaming
68,2024-02-26 02:00:00,6,7,5,0,0,8,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,Split,Trace Esports,Nova Esports
68,2024-02-26 02:00:00,5,8,4,0,0,9,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,Lotus,Trace Esports,Nova Esports
69,2024-02-26 04:05:00,1,4,8,5,0,-8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,Bind,Titan Esports Club,JDG Esports
69,2024-02-26 04:05:00,7,5,7,5,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,Icebox,Titan Esports Club,JDG Esports
69,2024-02-26 04:05:00,7,6,6,4,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,Lotus,Titan Esports Club,JDG Esports
70,2024-02-26 07:40:00,2,7,5,8,0,-4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,Sunset,Wolves Esports,Bilibili Gaming
70,2024-02-26 07:40:00,3,7,4,9,0,-3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,Icebox,Wolves Esports,Bilibili Gaming
71,2024-02-27 02:00:00,7,5,7,5,1,-2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,Breeze,Trace Esports,Titan Esports Club
71,2024-02-27 02:00:00,10,3,4,2,0,7,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,Lotus,Trace Esports,Titan Esports Club
71,2024-02-27 02:00:00,9,4,5,3,0,5,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,Split,Trace Esports,Titan Esports Club
72,2024-02-27 05:35:00,4,9,3,0,0,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,Lotus,Bilibili Gaming,Titan Esports Club
72,2024-02-27 05:35:00,7,6,3,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,Ascent,Bilibili Gaming,Titan Esports Club
73,2024-02-27 07:35:00,4,9,3,8,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,Lotus,Bilibili Gaming,Trace Esports
73,2024-02-27 07:35:00,6,6,6,6,1,-2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,Sunset,Bilibili Gaming,Trace Esports
73,2024-02-27 07:35:00,4,8,4,8,1,-2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,Bind,Bilibili Gaming,Trace Esports
74,2024-03-01 04:00:00,5,8,4,6,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,Ascent,FunPlus Phoenix,Dragon Ranger Gaming
74,2024-03-01 04:00:00,4,9,3,3,0,7,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,Breeze,FunPlus Phoenix,Dragon Ranger Gaming
75,2024-03-01 06:15:00,7,5,7,5,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,Sunset,EDward Gaming,Trace Esports
75,2024-03-01 06:15:00,8,5,2,4,0,7,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,Bind,EDward Gaming,Trace Esports
76,2024-03-02 04:00:00,5,7,5,7,1,-2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Breeze,FunPlus Phoenix,EDward Gaming
76,2024-03-02 04:00:00,1,5,7,6,0,-7,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,Split,FunPlus Phoenix,EDward Gaming
76,2024-03-02 04:00:00,7,6,6,2,0,5,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Icebox,FunPlus Phoenix,EDward Gaming
76,2024-03-02 04:00:00,6,6,6,6,1,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Ascent,FunPlus Phoenix,EDward Gaming
77,2024-03-14 11:00:00,6,7,5,3,0,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,Icebox,Karmine Corp,FunPlus Phoenix
77,2024-03-14 11:00:00,9,4,8,2,0,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,Lotus,Karmine Corp,FunPlus Phoenix
78,2024-03-14 13:25:00,6,7,5,6,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Icebox,Gen.G,LOUD
78,2024-03-14 13:25:00,5,3,9,4,0,-5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Breeze,Gen.G,LOUD
78,2024-03-14 13:25:00,9,4,2,3,0,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Ascent,Gen.G,LOUD
79,2024-03-15 11:00:00,5,3,9,4,0,-5,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,Sunset,EDward Gaming,Paper Rex
79,2024-03-15 11:00:00,5,8,4,5,0,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,Bind,EDward Gaming,Paper Rex
79,2024-03-15 11:00:00,5,8,4,5,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,Split,EDward Gaming,Paper Rex
80,2024-03-15 14:15:00,9,4,8,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,Lotus,Sentinels,Team Heretics
80,2024-03-15 14:15:00,4,1,5,8,0,-8,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,Sunset,Sentinels,Team Heretics
80,2024-03-15 14:15:00,6,7,5,6,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,Bind,Sentinels,Team Heretics
81,2024-03-16 11:00:00,6,7,2,6,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,Split,Sentinels,Karmine Corp
81,2024-03-16 11:00:00,7,6,6,5,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,Lotus,Sentinels,Karmine Corp
82,2024-03-16 13:25:00,8,5,4,4,0,5,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,Icebox,EDward Gaming,Gen.G
82,2024-03-16 13:25:00,0,5,7,6,0,-8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,Split,EDward Gaming,Gen.G
82,2024-03-16 13:25:00,5,1,11,2,0,-7,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,Breeze,EDward Gaming,Gen.G
83,2024-03-17 11:00:00,4,1,5,8,0,-8,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,Sunset,FunPlus Phoenix,LOUD
83,2024-03-17 11:00:00,4,7,5,8,0,-2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,Breeze,FunPlus Phoenix,LOUD
84,2024-03-17 13:20:00,4,6,6,7,0,-3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,Sunset,Team Heretics,Paper Rex
84,2024-03-17 13:20:00,6,7,5,5,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,Lotus,Team Heretics,Paper Rex
84,2024-03-17 13:20:00,1,6,6,7,0,-6,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,Split,Team Heretics,Paper Rex
85,2024-03-18 11:00:00,11,2,1,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,Icebox,LOUD,EDward Gaming
85,2024-03-18 11:00:00,4,9,3,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,Sunset,LOUD,EDward Gaming
86,2024-03-18 12:55:00,6,4,8,5,0,-3,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Bind,Karmine Corp,Paper Rex
86,2024-03-18 12:55:00,5,8,4,2,0,7,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Lotus,Karmine Corp,Paper Rex
86,2024-03-18 12:55:00,5,7,5,7,1,-2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Ascent,Karmine Corp,Paper Rex
87,2024-03-21 11:00:00,8,5,4,4,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,Split,Gen.G,Paper Rex
87,2024-03-21 11:00:00,5,8,4,5,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Lotus,Gen.G,Paper Rex
88,2024-03-21 13:10:00,9,4,1,3,0,9,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,Split,Sentinels,LOUD
88,2024-03-21 13:10:00,5,7,5,7,1,-2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,Icebox,Sentinels,LOUD
88,2024-03-21 13:10:00,7,5,7,5,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,Sunset,Sentinels,LOUD
89,2024-03-22 11:00:00,8,5,1,4,0,8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,Split,Gen.G,Sentinels
89,2024-03-22 11:00:00,2,5,7,6,0,-6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Lotus,Gen.G,Sentinels
89,2024-03-22 11:00:00,4,9,3,0,0,10,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Breeze,Gen.G,Sentinels
90,2024-03-22 13:55:00,6,7,5,6,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,Ascent,Paper Rex,LOUD
90,2024-03-22 13:55:00,6,7,5,3,0,5,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,Sunset,Paper Rex,LOUD
91,2024-03-23 11:00:00,6,6,6,6,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Lotus,Sentinels,Paper Rex
91,2024-03-23 11:00:00,7,6,6,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Ascent,Sentinels,Paper Rex
91,2024-03-23 11:00:00,4,1,5,8,0,-8,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,Split,Sentinels,Paper Rex
91,2024-03-23 11:00:00,4,9,3,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,Sunset,Sentinels,Paper Rex
92,2024-03-24 12:15:00,7,6,3,5,0,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Breeze,Gen.G,Sentinels
92,2024-03-24 12:15:00,6,6,6,6,1,-2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Bind,Gen.G,Sentinels
92,2024-03-24 12:15:00,6,7,2,6,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Ascent,Gen.G,Sentinels
92,2024-03-24 12:15:00,4,6,5,8,0,-3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,Split,Gen.G,Sentinels
92,2024-03-24 12:15:00,5,1,6,7,0,-7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Icebox,Gen.G,Sentinels
93,2024-04-03 11:00:00,4,9,3,1,0,9,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,Breeze,Karmine Corp,GIANTX
93,2024-04-03 11:00:00,6,7,3,6,0,4,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,Sunset,Karmine Corp,GIANTX
94,2024-04-03 13:05:00,8,1,9,4,0,-4,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,Split,KOI,Team Liquid
94,2024-04-03 13:05:00,3,4,8,5,0,-6,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,Ascent,KOI,Team Liquid
95,2024-04-04 11:00:00,4,5,7,6,0,-4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,Bind,Team Vitality,Natus Vincere
95,2024-04-04 11:00:00,1,3,9,4,0,-9,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,Lotus,Team Vitality,Natus Vincere
96,2024-04-04 13:10:00,1,3,9,4,0,-9,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,Icebox,FNATIC,Team Heretics
96,2024-04-04 13:10:00,7,5,7,5,1,-2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,Lotus,FNATIC,Team Heretics
97,2024-04-05 11:00:00,3,2,10,3,0,-8,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,Split,Team Liquid,FUT Esports
97,2024-04-05 11:00:00,4,4,5,8,0,-5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,Icebox,Team Liquid,FUT Esports
98,2024-04-05 13:00:00,3,4,8,5,0,-6,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,Ascent,BBL Esports,Gentle Mates
98,2024-04-05 13:00:00,5,6,6,7,0,-2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,Sunset,BBL Esports,Gentle Mates
99,2024-04-10 11:00:00,7,6,6,5,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,Bind,Karmine Corp,FUT Esports
99,2024-04-10 11:00:00,5,3,9,4,0,-5,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,Lotus,Karmine Corp,FUT Esports
99,2024-04-10 11:00:00,1,6,6,7,0,-6,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,Breeze,Karmine Corp,FUT Esports
100,2024-04-10 14:10:00,7,6,6,3,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Breeze,Team Vitality,Team Heretics
100,2024-04-10 14:10:00,5,6,6,7,0,-2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,Sunset,Team Vitality,Team Heretics
100,2024-04-10 14:10:00,8,5,5,4,0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Icebox,Team Vitality,Team Heretics
101,2024-04-11 11:00:00,5,8,4,6,0,3,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,Lotus,Team Liquid,Natus Vincere
101,2024-04-11 11:00:00,10,1,11,2,0,-2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,Split,Team Liquid,Natus Vincere
101,2024-04-11 11:00:00,2,3,9,4,0,-8,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,Ascent,Team Liquid,Natus Vincere
102,2024-04-11 14:20:00,4,9,3,1,0,9,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,Breeze,BBL Esports,KOI
102,2024-04-11 14:20:00,4,9,3,0,0,10,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,Icebox,BBL Esports,KOI
103,2024-04-12 11:00:00,7,6,0,5,0,8,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,Bind,FNATIC,GIANTX
103,2024-04-12 11:00:00,4,1,5,8,0,-8,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,Breeze,FNATIC,GIANTX
103,2024-04-12 11:00:00,9,4,4,3,0,6,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,Split,FNATIC,GIANTX
104,2024-04-12 13:45:00,4,9,3,3,0,7,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,Split,Karmine Corp,Gentle Mates
104,2024-04-12 13:45:00,3,10,2,4,0,7,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,Icebox,Karmine Corp,Gentle Mates
105,2024-04-17 11:00:00,3,3,4,9,0,-7,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,Breeze,Gentle Mates,FNATIC
105,2024-04-17 11:00:00,4,0,5,8,0,-9,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,Lotus,Gentle Mates,FNATIC
106,2024-04-17 13:00:00,8,5,3,4,0,6,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,Bind,Karmine Corp,Natus Vincere
106,2024-04-17 13:00:00,2,5,7,6,0,-6,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,Sunset,Karmine Corp,Natus Vincere
106,2024-04-17 13:00:00,3,3,4,9,0,-7,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,Split,Karmine Corp,Natus Vincere
107,2024-04-18 11:00:00,7,6,2,5,0,6,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,Split,BBL Esports,Team Heretics
107,2024-04-18 11:00:00,7,6,6,4,0,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,Sunset,BBL Esports,Team Heretics
108,2024-04-18 13:15:00,3,4,8,5,0,-6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,Ascent,Team Vitality,FUT Esports
108,2024-04-18 13:15:00,7,6,6,3,0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,Icebox,Team Vitality,FUT Esports
108,2024-04-18 13:15:00,6,7,3,6,0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,Sunset,Team Vitality,FUT Esports
109,2024-04-19 11:00:00,7,5,7,5,1,-2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,Lotus,Team Liquid,GIANTX
109,2024-04-19 11:00:00,9,4,4,3,0,6,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,Icebox,Team Liquid,GIANTX
109,2024-04-19 11:00:00,4,9,3,8,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,Ascent,Team Liquid,GIANTX
110,2024-04-19 14:55:00,10,3,9,2,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,Bind,FNATIC,KOI
110,2024-04-19 14:55:00,8,5,0,4,0,9,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,Icebox,FNATIC,KOI
111,2024-04-24 11:00:00,0,2,10,3,0,-11,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,Sunset,Team Liquid,Team Heretics
111,2024-04-24 11:00:00,5,2,6,7,0,-6,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,Bind,Team Liquid,Team Heretics
112,2024-04-24 13:00:00,4,1,5,8,0,-8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,Icebox,Team Vitality,Gentle Mates
112,2024-04-24 13:00:00,2,3,3,10,0,-8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,Sunset,Team Vitality,Gentle Mates
113,2024-04-25 11:00:00,5,2,6,7,0,-6,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,Split,FNATIC,FUT Esports
113,2024-04-25 11:00:00,6,6,6,6,1,-2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,Lotus,FNATIC,FUT Esports
114,2024-04-25 13:30:00,3,5,7,6,0,-5,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,Ascent,BBL Esports,Natus Vincere
114,2024-04-25 13:30:00,5,8,4,4,0,5,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,Sunset,BBL Esports,Natus Vincere
114,2024-04-25 13:30:00,6,7,3,6,0,4,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,Split,BBL Esports,Natus Vincere
115,2024-04-26 11:00:00,7,5,7,5,1,-2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,Lotus,Team Vitality,GIANTX
115,2024-04-26 11:00:00,9,4,4,3,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,Breeze,Team Vitality,GIANTX
115,2024-04-26 11:00:00,7,6,1,5,0,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,Sunset,Team Vitality,GIANTX
116,2024-04-26 14:10:00,8,5,3,4,0,6,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,Sunset,Karmine Corp,KOI
116,2024-04-26 14:10:00,4,3,9,4,0,-6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,Icebox,Karmine Corp,KOI
116,2024-04-26 14:10:00,4,8,4,8,1,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,Bind,Karmine Corp,KOI
117,2024-05-01 11:00:00,1,5,7,6,0,-7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,Bind,BBL Esports,GIANTX
117,2024-05-01 11:00:00,5,6,6,7,0,-2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,Sunset,BBL Esports,GIANTX
118,2024-05-01 13:00:00,6,6,6,6,1,-2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,Icebox,Karmine Corp,Team Heretics
118,2024-05-01 13:00:00,10,3,3,2,0,8,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,Lotus,Karmine Corp,Team Heretics
118,2024-05-01 13:00:00,8,1,9,4,0,-4,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,Bind,Karmine Corp,Team Heretics
119,2024-05-02 11:00:00,5,0,6,7,0,-8,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,Split,Team Vitality,KOI
119,2024-05-02 11:00:00,6,7,1,6,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,Breeze,Team Vitality,KOI
119,2024-05-02 11:00:00,3,1,4,9,0,-9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,Icebox,Team Vitality,KOI
120,2024-05-02 13:55:00,5,1,6,7,0,-7,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,Breeze,Natus Vincere,FNATIC
120,2024-05-02 13:55:00,9,4,5,3,0,5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,Ascent,Natus Vincere,FNATIC
120,2024-05-02 13:55:00,4,9,3,0,0,10,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,Bind,Natus Vincere,FNATIC
121,2024-05-03 11:00:00,8,5,0,4,0,9,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,Lotus,Team Liquid,Gentle Mates
121,2024-05-03 11:00:00,10,3,0,2,0,11,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,Icebox,Team Liquid,Gentle Mates
122,2024-05-03 12:50:00,4,5,5,8,0,-4,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,Bind,BBL Esports,FUT Esports
122,2024-05-03 12:50:00,3,3,9,4,0,-7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,Icebox,BBL Esports,FUT Esports
123,2024-05-08 11:00:00,3,10,2,9,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,Ascent,FNATIC,Team Liquid
123,2024-05-08 11:00:00,5,7,5,7,1,-2,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,Icebox,FNATIC,Team Liquid
123,2024-05-08 11:00:00,2,11,1,4,0,8,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,Lotus,FNATIC,Team Liquid
124,2024-05-08 14:20:00,7,4,8,5,0,-2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,Lotus,Natus Vincere,Team Heretics
124,2024-05-08 14:20:00,6,3,7,6,0,-4,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,Split,Natus Vincere,Team Heretics
125,2024-05-09 11:00:00,9,2,10,3,0,-2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,Breeze,Karmine Corp,FNATIC
125,2024-05-09 11:00:00,8,1,9,4,0,-4,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,Bind,Karmine Corp,FNATIC
126,2024-05-09 13:30:00,6,4,7,6,0,-3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Lotus,FUT Esports,Team Heretics
