Match ID,Date,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Overtime,Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Map Name,Team 1,Team 2,Team 1 Recent Form,Team 2 Recent Form,Team 1 Win Rate,Team 2 Win Rate
175,2024-04-09 04:00:00,3,10,2,6,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,Ascent,Gen.G,Talon Esports,1.9,-1.4285714285714286,0.6666666666666666,0.4444444444444444
176,2024-04-09 06:10:00,3,7,5,8,0,-3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,Ascent,T1,DetonatioN FocusMe,-0.14285714285714285,-4.5,0.4444444444444444,0.0
176,2024-04-09 06:10:00,4,9,3,2,0,8,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,Lotus,T1,DetonatioN FocusMe,-0.14285714285714285,-4.5,0.4444444444444444,0.0
176,2024-04-09 06:10:00,6,5,7,6,0,-2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,Sunset,T1,DetonatioN FocusMe,-0.14285714285714285,-4.5,0.4444444444444444,0.0
177,2024-04-13 04:00:00,9,4,8,3,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Lotus,Gen.G,Paper Rex,1.9,0.125,0.6842105263157895,0.5357142857142857
177,2024-04-13 04:00:00,3,8,4,9,0,-2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Icebox,Gen.G,Paper Rex,1.9,0.125,0.6842105263157895,0.5357142857142857
177,2024-04-13 04:00:00,2,4,3,10,0,-7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Bind,Gen.G,Paper Rex,1.9,0.125,0.6842105263157895,0.5357142857142857
178,2024-04-13 07:10:00,8,5,7,2,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,Breeze,T1,DRX,-1.5714285714285714,2.5,0.4166666666666667,0.8
178,2024-04-13 07:10:00,2,3,3,10,0,-8,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,Split,T1,DRX,-1.5714285714285714,2.5,0.4166666666666667,0.8
178,2024-04-13 07:10:00,3,3,4,9,0,-7,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,Bind,T1,DRX,-1.5714285714285714,2.5,0.4166666666666667,0.8
179,2024-04-14 04:00:00,6,7,5,3,0,5,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,Icebox,Team Secret,ZETA DIVISION,1.2857142857142858,-2.7142857142857144,0.5,0.5
179,2024-04-14 04:00:00,5,1,6,7,0,-7,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,Lotus,Team Secret,ZETA DIVISION,1.2857142857142858,-2.7142857142857144,0.5,0.5
179,2024-04-14 04:00:00,9,4,4,3,0,6,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,Sunset,Team Secret,ZETA DIVISION,1.2857142857142858,-2.7142857142857144,0.5,0.5
180,2024-04-14 07:00:00,0,2,10,3,0,-11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Lotus,BLEED,Rex Regum Qeon,-2.625,-1.3333333333333333,0.25,0.4444444444444444
180,2024-04-14 07:00:00,4,1,5,8,0,-8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Icebox,BLEED,Rex Regum Qeon,-2.625,-1.3333333333333333,0.25,0.4444444444444444
181,2024-04-15 04:00:00,7,6,6,2,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,Split,Gen.G,DetonatioN FocusMe,0.0,-3.0,0.6585365853658537,0.2857142857142857
181,2024-04-15 04:00:00,7,6,6,1,0,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,Lotus,Gen.G,DetonatioN FocusMe,0.0,-3.0,0.6585365853658537,0.2857142857142857
182,2024-04-15 06:10:00,9,4,1,3,0,9,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,Icebox,Global Esports,Talon Esports,-5.857142857142857,-1.5714285714285714,0.25,0.36363636363636365
182,2024-04-15 06:10:00,6,6,6,6,1,-2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,Breeze,Global Esports,Talon Esports,-5.857142857142857,-1.5714285714285714,0.25,0.36363636363636365
182,2024-04-15 06:10:00,1,5,7,6,0,-7,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,Lotus,Global Esports,Talon Esports,-5.857142857142857,-1.5714285714285714,0.25,0.36363636363636365
183,2024-04-16 04:00:00,7,6,6,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,Ascent,T1,Rex Regum Qeon,-1.625,1.5,0.4,0.5454545454545454
183,2024-04-16 04:00:00,7,6,6,2,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,Lotus,T1,Rex Regum Qeon,-1.625,1.5,0.4,0.5454545454545454
184,2024-04-16 06:00:00,3,6,6,7,0,-4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,Sunset,BLEED,ZETA DIVISION,-3.875,-0.75,0.2,0.47058823529411764
184,2024-04-16 06:00:00,6,7,5,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Ascent,BLEED,ZETA DIVISION,-3.875,-0.75,0.2,0.47058823529411764
184,2024-04-16 06:00:00,3,5,4,9,0,-5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Lotus,BLEED,ZETA DIVISION,-3.875,-0.75,0.2,0.47058823529411764
185,2024-04-20 04:00:00,6,4,8,5,0,-3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Bind,Gen.G,DRX,1.8571428571428572,4.714285714285714,0.6744186046511628,0.7692307692307693
185,2024-04-20 04:00:00,8,5,7,2,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Ascent,Gen.G,DRX,1.8571428571428572,4.714285714285714,0.6744186046511628,0.7692307692307693
185,2024-04-20 04:00:00,6,1,7,6,0,-6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,Split,Gen.G,DRX,1.8571428571428572,4.714285714285714,0.6744186046511628,0.7692307692307693
186,2024-04-20 07:15:00,2,7,5,8,0,-4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Lotus,BLEED,DetonatioN FocusMe,-4.125,-3.142857142857143,0.23076923076923078,0.2222222222222222
186,2024-04-20 07:15:00,10,3,5,2,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,Split,BLEED,DetonatioN FocusMe,-4.125,-3.142857142857143,0.23076923076923078,0.2222222222222222
186,2024-04-20 07:15:00,3,10,2,2,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Ascent,BLEED,DetonatioN FocusMe,-4.125,-3.142857142857143,0.23076923076923078,0.2222222222222222
187,2024-04-21 04:00:00,7,6,5,5,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,Lotus,Global Esports,Rex Regum Qeon,-3.25,0.7142857142857143,0.26666666666666666,0.46153846153846156
187,2024-04-21 04:00:00,8,5,0,4,0,9,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,Icebox,Global Esports,Rex Regum Qeon,-3.25,0.7142857142857143,0.26666666666666666,0.46153846153846156
188,2024-04-21 07:00:00,5,8,4,5,0,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Icebox,Team Secret,Paper Rex,-0.5,0.1111111111111111,0.5263157894736842,0.5483870967741935
188,2024-04-21 07:00:00,7,6,3,5,0,5,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,Sunset,Team Secret,Paper Rex,-0.5,0.1111111111111111,0.5263157894736842,0.5483870967741935
189,2024-04-22 04:00:00,6,5,7,6,0,-2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,Lotus,T1,Talon Esports,0.5,0.0,0.47058823529411764,0.42857142857142855
189,2024-04-22 04:00:00,5,5,6,7,0,-3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,Bind,T1,Talon Esports,0.5,0.0,0.47058823529411764,0.42857142857142855
190,2024-04-22 06:15:00,6,7,5,3,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,Split,Gen.G,ZETA DIVISION,-0.125,1.6666666666666667,0.6521739130434783,0.5
190,2024-04-22 06:15:00,7,5,7,5,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,Ascent,Gen.G,ZETA DIVISION,-0.125,1.6666666666666667,0.6521739130434783,0.5
191,2024-04-23 04:00:00,10,3,2,2,0,9,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,Lotus,Team Secret,DetonatioN FocusMe,1.875,-3.125,0.5714285714285714,0.25
191,2024-04-23 04:00:00,1,8,4,9,0,-4,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,Breeze,Team Secret,DetonatioN FocusMe,1.875,-3.125,0.5714285714285714,0.25
191,2024-04-23 04:00:00,1,12,0,2,0,11,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,Sunset,Team Secret,DetonatioN FocusMe,1.875,-3.125,0.5714285714285714,0.25
192,2024-04-23 06:50:00,2,2,10,3,0,-9,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,Sunset,Global Esports,Paper Rex,0.0,0.42857142857142855,0.35294117647058826,0.5151515151515151
192,2024-04-23 06:50:00,2,5,7,6,0,-6,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,Icebox,Global Esports,Paper Rex,0.0,0.42857142857142855,0.35294117647058826,0.5151515151515151
193,2024-04-27 04:00:00,3,2,4,9,0,-8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Ascent,BLEED,Paper Rex,-1.625,1.8571428571428572,0.3125,0.5428571428571428
193,2024-04-27 04:00:00,5,1,6,7,0,-7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Bind,BLEED,Paper Rex,-1.625,1.8571428571428572,0.3125,0.5428571428571428
194,2024-04-27 06:00:00,6,4,7,6,0,-3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,Split,Global Esports,DetonatioN FocusMe,-0.42857142857142855,-4.75,0.3157894736842105,0.26666666666666666
194,2024-04-27 06:00:00,11,2,4,1,0,8,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,Lotus,Global Esports,DetonatioN FocusMe,-0.42857142857142855,-4.75,0.3157894736842105,0.26666666666666666
194,2024-04-27 06:00:00,7,6,6,5,0,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,Ascent,Global Esports,DetonatioN FocusMe,-0.42857142857142855,-4.75,0.3157894736842105,0.26666666666666666
195,2024-04-28 04:00:00,6,5,7,6,0,-2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,Bind,T1,ZETA DIVISION,-0.5714285714285714,-0.75,0.42105263157894735,0.45454545454545453
195,2024-04-28 04:00:00,8,5,5,4,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,Lotus,T1,ZETA DIVISION,-0.5714285714285714,-0.75,0.42105263157894735,0.45454545454545453
195,2024-04-28 04:00:00,6,7,4,6,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,Sunset,T1,ZETA DIVISION,-0.5714285714285714,-0.75,0.42105263157894735,0.45454545454545453
196,2024-04-28 07:10:00,3,10,2,9,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,Sunset,Team Secret,Talon Esports,3.625,-0.5714285714285714,0.5833333333333334,0.5
196,2024-04-28 07:10:00,5,6,6,7,0,-2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,Lotus,Team Secret,Talon Esports,3.625,-0.5714285714285714,0.5833333333333334,0.5
196,2024-04-28 07:10:00,7,3,8,5,0,-3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,Breeze,Team Secret,Talon Esports,3.625,-0.5714285714285714,0.5833333333333334,0.5
197,2024-04-29 04:00:00,5,4,6,7,0,-4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Bind,BLEED,DRX,-1.125,3.5,0.2777777777777778,0.75
197,2024-04-29 04:00:00,2,2,10,3,0,-9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Breeze,BLEED,DRX,-1.125,3.5,0.2777777777777778,0.75
198,2024-04-29 06:05:00,2,11,1,2,0,10,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Breeze,Gen.G,Rex Regum Qeon,1.8571428571428572,-0.8333333333333334,0.6666666666666666,0.4
198,2024-04-29 06:05:00,5,6,6,7,0,-2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Ascent,Gen.G,Rex Regum Qeon,1.8571428571428572,-0.8333333333333334,0.6666666666666666,0.4
198,2024-04-29 06:05:00,5,5,6,7,0,-3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,Split,Gen.G,Rex Regum Qeon,1.8571428571428572,-0.8333333333333334,0.6666666666666666,0.4
199,2024-05-03 04:00:00,5,2,6,7,0,-6,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,Lotus,Team Secret,T1,2.75,1.7142857142857142,0.5555555555555556,0.45454545454545453
199,2024-05-03 04:00:00,2,9,3,10,0,-2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,Sunset,Team Secret,T1,2.75,1.7142857142857142,0.5555555555555556,0.45454545454545453
200,2024-05-03 06:10:00,12,1,0,0,0,13,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,Lotus,Paper Rex,Talon Esports,3.5,1.0,0.5675675675675675,0.5263157894736842
200,2024-05-03 06:10:00,3,10,2,7,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,Sunset,Paper Rex,Talon Esports,3.5,1.0,0.5675675675675675,0.5263157894736842
200,2024-05-03 06:10:00,4,3,9,4,0,-6,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,Bind,Paper Rex,Talon Esports,3.5,1.0,0.5675675675675675,0.5263157894736842
201,2024-05-04 04:00:00,3,6,4,9,0,-4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,Ascent,Gen.G,T1,0.875,1.1428571428571428,0.6470588235294118,0.5
201,2024-05-04 04:00:00,7,6,6,2,0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,Sunset,Gen.G,T1,0.875,1.1428571428571428,0.6470588235294118,0.5
201,2024-05-04 04:00:00,3,4,8,5,0,-6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,Breeze,Gen.G,T1,0.875,1.1428571428571428,0.6470588235294118,0.5
202,2024-05-04 07:10:00,4,2,5,8,0,-7,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,Lotus,DRX,Paper Rex,3.625,5.857142857142857,0.7777777777777778,0.575
202,2024-05-04 07:10:00,5,8,3,7,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,Ascent,DRX,Paper Rex,3.625,5.857142857142857,0.7777777777777778,0.575
202,2024-05-04 07:10:00,2,4,8,5,0,-7,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,Bind,DRX,Paper Rex,3.625,5.857142857142857,0.7777777777777778,0.575
203,2024-05-05 04:00:00,2,1,11,2,0,-10,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,Lotus,T1,Paper Rex,2.25,4.625,0.5185185185185185,0.5813953488372093
203,2024-05-05 04:00:00,2,3,3,10,0,-8,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,Sunset,T1,Paper Rex,2.25,4.625,0.5185185185185185,0.5813953488372093
204,2024-05-05 06:00:00,2,6,6,7,0,-5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Bind,Gen.G,DRX,0.875,0.875,0.6296296296296297,0.7142857142857143
204,2024-05-05 06:00:00,9,4,8,3,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,Sunset,Gen.G,DRX,0.875,0.875,0.6296296296296297,0.7142857142857143
204,2024-05-05 06:00:00,8,5,4,4,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Ascent,Gen.G,DRX,0.875,0.875,0.6296296296296297,0.7142857142857143
205,2024-05-11 04:00:00,2,0,3,10,0,-11,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,Lotus,T1,Gen.G,-0.7142857142857143,0.2222222222222222,0.4827586206896552,0.631578947368421
205,2024-05-11 04:00:00,4,7,5,8,0,-2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,Icebox,T1,Gen.G,-0.7142857142857143,0.2222222222222222,0.4827586206896552,0.631578947368421
205,2024-05-11 04:00:00,5,4,6,7,0,-4,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,Bind,T1,Gen.G,-0.7142857142857143,0.2222222222222222,0.4827586206896552,0.631578947368421
206,2024-05-12 04:00:00,6,3,7,6,0,-4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,Lotus,Paper Rex,Gen.G,5.0,1.5555555555555556,0.6,0.65
206,2024-05-12 04:00:00,6,7,5,4,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,Sunset,Paper Rex,Gen.G,5.0,1.5555555555555556,0.6,0.65
206,2024-05-12 04:00:00,7,6,6,5,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,Icebox,Paper Rex,Gen.G,5.0,1.5555555555555556,0.6,0.65
206,2024-05-12 04:00:00,6,3,7,6,0,-4,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,Bind,Paper Rex,Gen.G,5.0,1.5555555555555556,0.6,0.65
206,2024-05-12 04:00:00,5,8,1,7,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,Split,Paper Rex,Gen.G,5.0,1.5555555555555556,0.6,0.65
207,2024-04-06 17:00:00,4,3,9,4,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,Icebox,Cloud9,LEVIATÁN,-2.0,-2.0,0.2857142857142857,0.4444444444444444
207,2024-04-06 17:00:00,7,6,6,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,Sunset,Cloud9,LEVIATÁN,-2.0,-2.0,0.2857142857142857,0.4444444444444444
207,2024-04-06 17:00:00,7,5,7,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,Ascent,Cloud9,LEVIATÁN,-2.0,-2.0,0.2857142857142857,0.4444444444444444
208,2024-04-06 21:00:00,8,5,7,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Breeze,NRG Esports,LOUD,1.2857142857142858,0.7142857142857143,0.7142857142857143,0.56
208,2024-04-06 21:00:00,10,3,0,2,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,Sunset,NRG Esports,LOUD,1.2857142857142858,0.7142857142857143,0.7142857142857143,0.56
209,2024-04-07 17:00:00,7,6,6,2,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Lotus,G2 Esports,Evil Geniuses,1.0,-0.8,0.5384615384615384,0.6
209,2024-04-07 17:00:00,4,9,3,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Icebox,G2 Esports,Evil Geniuses,1.0,-0.8,0.5384615384615384,0.6
210,2024-04-07 19:10:00,8,5,7,3,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,Icebox,Sentinels,100 Thieves,0.08333333333333333,-0.3333333333333333,0.6097560975609756,0.3333333333333333
210,2024-04-07 19:10:00,7,6,1,5,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,Split,Sentinels,100 Thieves,0.08333333333333333,-0.3333333333333333,0.6097560975609756,0.3333333333333333
211,2024-04-08 17:00:00,10,3,5,2,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Lotus,KRÜ Esports,FURIA,-2.4,-3.5,0.2,0.0
211,2024-04-08 17:00:00,7,4,8,5,0,-2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Icebox,KRÜ Esports,FURIA,-2.4,-3.5,0.2,0.0
211,2024-04-08 17:00:00,6,7,5,2,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Breeze,KRÜ Esports,FURIA,-2.4,-3.5,0.2,0.0
212,2024-04-13 17:00:00,5,4,8,5,0,-4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Bind,G2 Esports,100 Thieves,1.625,-1.5,0.6,0.25
212,2024-04-13 17:00:00,4,4,5,8,0,-5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,Split,G2 Esports,100 Thieves,1.625,-1.5,0.6,0.25
213,2024-04-13 19:25:00,9,3,9,3,1,-2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,Lotus,Sentinels,LEVIATÁN,2.090909090909091,-1.7777777777777777,0.627906976744186,0.4166666666666667
213,2024-04-13 19:25:00,6,5,7,6,0,-2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,Icebox,Sentinels,LEVIATÁN,2.090909090909091,-1.7777777777777777,0.627906976744186,0.4166666666666667
214,2024-04-14 17:00:00,7,6,1,5,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Icebox,KRÜ Esports,MIBR,-0.25,-0.2857142857142857,0.375,0.5833333333333334
214,2024-04-14 17:00:00,6,7,5,3,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,Sunset,KRÜ Esports,MIBR,-0.25,-0.2857142857142857,0.375,0.5833333333333334
215,2024-04-14 19:20:00,10,3,0,2,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Split,NRG Esports,FURIA,2.142857142857143,-3.4285714285714284,0.7777777777777778,0.14285714285714285
215,2024-04-14 19:20:00,7,6,6,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Breeze,NRG Esports,FURIA,2.142857142857143,-3.4285714285714284,0.7777777777777778,0.14285714285714285
216,2024-04-15 17:00:00,2,7,5,8,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lotus,Cloud9,Evil Geniuses,-1.7142857142857142,-2.7142857142857144,0.4,0.42857142857142855
216,2024-04-15 17:00:00,8,5,4,4,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Sunset,Cloud9,Evil Geniuses,-1.7142857142857142,-2.7142857142857144,0.4,0.42857142857142855
216,2024-04-15 17:00:00,3,10,2,2,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Split,Cloud9,Evil Geniuses,-1.7142857142857142,-2.7142857142857144,0.4,0.42857142857142855
217,2024-04-20 17:00:00,4,9,3,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,Lotus,Sentinels,MIBR,0.8888888888888888,-2.857142857142857,0.6,0.5
217,2024-04-20 17:00:00,9,4,4,3,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,Bind,Sentinels,MIBR,0.8888888888888888,-2.857142857142857,0.6,0.5
218,2024-04-20 19:30:00,5,6,6,7,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Bind,Cloud9,LOUD,0.75,-4.285714285714286,0.46153846153846156,0.5185185185185185
218,2024-04-20 19:30:00,9,4,1,3,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Icebox,Cloud9,LOUD,0.75,-4.285714285714286,0.46153846153846156,0.5185185185185185
218,2024-04-20 19:30:00,6,7,3,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Lotus,Cloud9,LOUD,0.75,-4.285714285714286,0.46153846153846156,0.5185185185185185
219,2024-04-21 17:00:00,10,3,3,2,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Lotus,KRÜ Esports,Evil Geniuses,1.7142857142857142,-4.125,0.5,0.4
219,2024-04-21 17:00:00,5,8,4,5,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Breeze,KRÜ Esports,Evil Geniuses,1.7142857142857142,-4.125,0.5,0.4
220,2024-04-21 19:15:00,2,2,3,10,0,-9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,Sunset,NRG Esports,LEVIATÁN,3.2857142857142856,-0.625,0.8181818181818182,0.5
220,2024-04-21 19:15:00,1,3,2,11,0,-9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,Bind,NRG Esports,LEVIATÁN,3.2857142857142856,-0.625,0.8181818181818182,0.5
221,2024-04-22 17:00:00,9,4,0,3,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Lotus,G2 Esports,FURIA,1.2857142857142858,-4.571428571428571,0.5294117647058824,0.1111111111111111
221,2024-04-22 17:00:00,4,9,3,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Icebox,G2 Esports,FURIA,1.2857142857142858,-4.571428571428571,0.5294117647058824,0.1111111111111111
222,2024-04-22 19:00:00,4,3,5,8,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Bind,Cloud9,100 Thieves,2.5555555555555554,-1.0,0.5,0.4
222,2024-04-22 19:00:00,1,5,2,11,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Ascent,Cloud9,100 Thieves,2.5555555555555554,-1.0,0.5,0.4
